,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
11,5f591e7e1034572e66881924,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599676030903.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,C,L,10.0,0,3,0,43,839,1.45,endTrial,False
12,5f591f3a1034572e6688197b,pilot4b,3059-050cd068-aa3c-4719-b35e-f00f7bda528f,1599676218072.0,3DQQ64TANKL83AX3I6WWG0MMRKMWPV,Pi,C,11.0,0,3,0,100,939,1.7,endTrial,False
0,5f5824ab1034572e668810cb,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612075575.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f5825b21034572e668810f9,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612338252.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,C,Pi,0.0,0,0,0,100,100,0.25,endTrial,False
2,5f5826301034572e66881119,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612464971.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,L,Pi,1.0,0,0,0,87,187,0.4,endTrial,False
3,5f5826a31034572e6688113c,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612579630.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,L,C,2.0,0,0,0,100,287,0.65,endTrial,False
4,5f5826e31034572e6688114d,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612643432.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,C,L,3.0,0,1,0,100,387,0.9,endTrial,False
5,5f5827711034572e66881169,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612785669.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,Pi,C,4.0,0,1,0,100,487,1.14,endTrial,False
6,5f5827a91034572e66881183,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612841346.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,Pi,L,5.0,0,1,0,100,587,1.4,endTrial,False
7,5f5827d51034572e66881197,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612885440.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,L,Pi,6.0,0,2,0,100,687,1.65,endTrial,False
8,5f5828041034572e668811a9,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612932016.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,C,Pi,7.0,0,2,0,100,787,1.9,endTrial,False
9,5f58282d1034572e668811bf,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599612973694.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,L,C,8.0,0,2,0,100,887,2.15,endTrial,False
10,5f5828551034572e668811d1,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599613013695.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,C,L,9.0,0,3,0,100,987,2.4,endTrial,False
11,5f5828801034572e668811e6,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599613056498.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,Pi,C,10.0,0,3,0,100,1087,2.65,endTrial,False
12,5f5828b71034572e66881201,pilot4b,3196-c523b7b2-0fe5-4857-a1c4-8b60628602fe,1599613111633.0,3Y4W8Q93L3KMZOU8NN05U4MJ6NSVD7,Pi,L,11.0,0,3,0,100,1187,2.9,endTrial,False
0,5f580c5a1034572e66880869,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599605850531.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,vertical,horizontal,,0,practice,1,75,0,0.0,endTrial,True
1,5f580c861034572e66880874,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599605894867.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,vertical,horizontal,,0,practice,1,100,0,0.0,endTrial,True
2,5f580d3f1034572e668808a6,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606079872.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,L,Pi,0.0,0,0,1,75,75,0.1,endTrial,False
3,5f580de01034572e668808e1,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606240797.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,L,C,1.0,0,0,1,87,162,0.25,endTrial,False
4,5f580e681034572e66880924,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606376005.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,C,Pi,2.0,0,0,1,68,230,0.35,endTrial,False
5,5f580f051034572e6688096f,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606533738.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,C,L,3.0,0,1,1,50,280,0.35,endTrial,False
6,5f580faa1034572e668809cf,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606698797.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,Pi,L,4.0,0,1,1,56,336,0.35,endTrial,False
7,5f58104f1034572e66880a12,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599606863352.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,Pi,C,5.0,0,1,1,68,404,0.44,endTrial,False
8,5f5810ec1034572e66880a62,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607020545.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,L,Pi,6.0,0,2,1,87,491,0.6,endTrial,False
9,5f5811601034572e66880aa2,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607136203.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,L,C,7.0,0,2,1,100,591,0.85,endTrial,False
10,5f5811e11034572e66880aec,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607265280.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,C,Pi,8.0,0,2,1,81,672,1.0,endTrial,False
11,5f58123e1034572e66880b16,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607358387.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,Pi,C,9.0,0,3,1,100,772,1.25,endTrial,False
12,5f5812941034572e66880b3b,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607444426.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,C,L,10.0,0,3,1,100,872,1.5,endTrial,False
13,5f5812e91034572e66880b6a,pilot4b,3475-290af8ae-e48a-4b6d-887b-05bc7f9b96b3,1599607529145.0,3C2NJ6JBKEHMO9NJO7UXO412NSFN2L,Pi,L,11.0,0,3,1,87,959,1.65,endTrial,False
0,5f591f661034572e66881992,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599676262548.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,vertical,horizontal,,0,practice,0,25,0,0.0,endTrial,True
1,5f591fbe1034572e668819aa,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599676350656.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,vertical,horizontal,,0,practice,0,100,0,0.0,endTrial,True
2,5f5921ac1034572e66881a3a,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599676844845.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,L,C,0.0,0,0,0,31,31,0.0,endTrial,False
3,5f59230f1034572e66881ac4,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599677199141.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,C,Pi,1.0,0,0,0,87,118,0.15,endTrial,False
4,5f5924181034572e66881b0e,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599677464879.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,L,Pi,2.0,0,0,0,50,168,0.15,endTrial,False
5,5f5925451034572e66881b74,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599677765823.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,C,L,3.0,0,1,0,62,230,0.25,endTrial,False
6,5f5927351034572e66881c05,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599678261552.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,Pi,C,4.0,0,1,0,56,286,0.25,endTrial,False
7,5f5927f41034572e66881c56,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599678452200.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,Pi,L,5.0,0,1,0,100,386,0.5,endTrial,False
8,5f59286c1034572e66881c8f,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599678572627.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,L,C,6.0,0,2,0,100,486,0.75,endTrial,False
9,5f5928e11034572e66881cc5,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599678689722.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,C,Pi,7.0,0,2,0,100,586,1.0,endTrial,False
10,5f59297b1034572e66881d05,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599678843220.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,L,Pi,8.0,0,2,0,75,661,1.1,endTrial,False
11,5f592a371034572e66881d40,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599679031576.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,Pi,L,9.0,0,3,0,100,761,1.35,endTrial,False
12,5f592ab41034572e66881d6d,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599679156755.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,Pi,C,10.0,0,3,0,100,861,1.6,endTrial,False
13,5f592b351034572e66881d7f,pilot4b,3630-b1e7fd9f-7c24-40d4-b76e-f01c2526d1e8,1599679285386.0,373ERPL3YS81N69O0TVAYBF2O9ATRE,C,L,11.0,0,3,0,100,961,1.85,endTrial,False
0,5f580d871034572e668808ba,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606151314.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f580e8e1034572e66880935,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606414028.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,L,Pi,0.0,0,0,0,68,68,0.1,endTrial,False
2,5f580f6d1034572e668809b2,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606637191.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,C,Pi,1.0,0,0,0,100,168,0.35,endTrial,False
3,5f5810081034572e668809f0,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606792129.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,L,C,2.0,0,0,0,100,268,0.6,endTrial,False
4,5f58103d1034572e66880a08,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606845500.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,Pi,C,3.0,0,1,0,100,368,0.85,endTrial,False
5,5f58107f1034572e66880a28,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606911976.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,Pi,L,4.0,0,1,0,100,468,1.1,endTrial,False
6,5f5810ba1034572e66880a41,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599606970758.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,C,L,5.0,0,1,0,62,530,1.2,endTrial,False
7,5f5810e61034572e66880a5f,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607014677.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,L,Pi,6.0,0,2,0,100,630,1.45,endTrial,False
8,5f58112d1034572e66880a88,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607085910.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,L,C,7.0,0,2,0,100,730,1.7,endTrial,False
9,5f5811531034572e66880a9b,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607123030.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,C,Pi,8.0,0,2,0,100,830,1.95,endTrial,False
10,5f5811781034572e66880ab2,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607160616.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,Pi,L,9.0,0,3,0,100,930,2.2,endTrial,False
11,5f5811a01034572e66880acf,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607200927.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,Pi,C,10.0,0,3,0,100,1030,2.45,endTrial,False
12,5f5811d71034572e66880ae8,pilot4b,3988-20e89f81-a9f9-4ca2-84b8-789d4cdbdf9c,1599607255072.0,3JNQLM5FT8MW09KYCUEIBCXDIWZ2LG,C,L,11.0,0,3,0,68,1098,2.55,endTrial,False
0,5f58280a1034572e668811ad,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599612938771.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f5828bd1034572e66881204,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613117025.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,C,Pi,0.0,0,0,0,100,100,0.25,endTrial,False
2,5f58292b1034572e66881225,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613227588.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,L,Pi,1.0,0,0,0,100,200,0.5,endTrial,False
3,5f5829ad1034572e66881248,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613357357.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,L,C,2.0,0,0,0,100,300,0.75,endTrial,False
4,5f582a101034572e66881275,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613456058.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,C,L,3.0,0,1,0,100,400,1.0,endTrial,False
5,5f582a731034572e668812a9,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613555793.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,Pi,L,4.0,0,1,0,100,500,1.25,endTrial,False
6,5f582ae31034572e668812d3,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613667538.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,Pi,C,5.0,0,1,0,100,600,1.5,endTrial,False
7,5f582b4b1034572e668812f5,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613771078.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,L,C,6.0,0,2,0,100,700,1.75,endTrial,False
8,5f582b981034572e6688130c,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613848628.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,L,Pi,7.0,0,2,0,100,800,2.0,endTrial,False
9,5f582bfe1034572e6688132e,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599613950973.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,C,Pi,8.0,0,2,0,100,900,2.25,endTrial,False
10,5f582c601034572e6688133e,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599614048893.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,C,L,9.0,0,3,0,100,1000,2.5,endTrial,False
11,5f582cab1034572e6688134b,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599614123020.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,Pi,L,10.0,0,3,0,100,1100,2.75,endTrial,False
12,5f582d0e1034572e6688135a,pilot4b,4338-9f5cbb3a-a351-45e4-9b99-dc2737fd4658,1599614222611.0,3C5W7UE9CJQH775G0V0Q1F6YVCZMXQ,Pi,C,11.0,0,3,0,100,1200,3.0,endTrial,False
0,5f57ff811034572e668804ea,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599602561250.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,horizontal,vertical,,0,practice,1,100,0,0.0,endTrial,True
1,5f58002a1034572e66880525,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599602730722.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,L,Pi,0.0,0,0,1,25,25,0.0,endTrial,False
2,5f5800bc1034572e66880554,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599602876637.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,L,C,1.0,0,0,1,31,56,0.0,endTrial,False
3,5f58018d1034572e66880598,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599603085830.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,C,Pi,2.0,0,0,1,18,74,0.0,endTrial,False
4,5f5802251034572e668805cd,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599603237780.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,Pi,L,3.0,0,1,1,37,111,0.0,endTrial,False
5,5f5802c11034572e6688060a,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599603393377.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,Pi,C,4.0,0,1,1,37,148,0.0,endTrial,False
6,5f58032f1034572e66880630,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599603503714.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,C,L,5.0,0,1,1,25,173,0.0,endTrial,False
7,5f5804541034572e6688068c,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599603796261.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,C,Pi,6.0,0,2,1,31,204,0.0,endTrial,False
8,5f5805611034572e668806c6,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599604065647.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,L,Pi,7.0,0,2,1,18,222,0.0,endTrial,False
9,5f5806a71034572e66880729,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599604391580.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,L,C,8.0,0,2,1,18,240,0.0,endTrial,False
10,5f5807a71034572e66880762,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599604647134.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,Pi,C,9.0,0,3,1,100,340,0.25,endTrial,False
11,5f5808441034572e6688078b,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599604804117.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,Pi,L,10.0,0,3,1,100,440,0.5,endTrial,False
12,5f5808b11034572e668807a7,pilot4b,4707-961944fa-e708-42f9-b799-7f154252d87a,1599604913824.0,3X1FV8S5J1RPB84ZPD1D0PPGJDYGVO,C,L,11.0,0,3,1,68,508,0.6,endTrial,False
0,5f591d241034572e668818a4,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599675684096.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f591e1a1034572e66881901,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599675930761.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,C,Pi,0.0,0,0,0,50,50,0.0,endTrial,False
2,5f591ec21034572e66881940,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676098204.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,L,Pi,1.0,0,0,0,100,150,0.25,endTrial,False
3,5f591f971034572e668819a3,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676311336.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,L,C,2.0,0,0,0,100,250,0.5,endTrial,False
4,5f5920421034572e668819c8,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676482323.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,Pi,L,3.0,0,1,0,100,350,0.75,endTrial,False
5,5f5920a21034572e668819e1,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676578979.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,Pi,C,4.0,0,1,0,100,450,1.0,endTrial,False
6,5f5920f71034572e668819fc,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676663072.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,C,L,5.0,0,1,0,100,550,1.25,endTrial,False
7,5f5921451034572e66881a14,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676741775.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,C,Pi,6.0,0,2,0,100,650,1.5,endTrial,False
8,5f59217f1034572e66881a2c,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676799372.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,L,Pi,7.0,0,2,0,100,750,1.75,endTrial,False
9,5f5921b71034572e66881a41,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676855313.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,L,C,8.0,0,2,0,100,850,2.0,endTrial,False
10,5f5921ec1034572e66881a56,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676908540.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,Pi,C,9.0,0,3,0,100,950,2.25,endTrial,False
11,5f5922201034572e66881a6e,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599676960856.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,Pi,L,10.0,0,3,0,100,1050,2.5,endTrial,False
12,5f5922531034572e66881a83,pilot4b,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1599677011385.0,3TXD01ZLD8H9MDMFPMP7VEQUF93U4T,C,L,11.0,0,3,0,100,1150,2.75,endTrial,False
0,5f581a701034572e66880d6f,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599609456812.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,vertical,horizontal,,0,practice,0,0,0,0.0,endTrial,True
1,5f581ad11034572e66880d8d,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599609553953.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,vertical,horizontal,,0,practice,0,100,0,0.0,endTrial,True
2,5f581ce61034572e66880dfc,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599610086927.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,L,Pi,0.0,0,0,0,75,75,0.1,endTrial,False
3,5f581eab1034572e66880ed2,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599610539911.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,L,C,1.0,0,0,0,18,93,0.1,endTrial,False
4,5f581f7e1034572e66880f1d,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599610750101.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,C,Pi,2.0,0,0,0,87,180,0.25,endTrial,False
5,5f5820801034572e66880f85,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611008724.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,Pi,L,3.0,0,1,0,100,280,0.5,endTrial,False
6,5f58213a1034572e66880fc8,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611194636.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,Pi,C,4.0,0,1,0,43,323,0.5,endTrial,False
7,5f5822011034572e66881012,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611393671.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,C,L,5.0,0,1,0,37,360,0.5,endTrial,False
8,5f5822ac1034572e66881045,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611564653.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,C,Pi,6.0,0,2,0,31,391,0.5,endTrial,False
9,5f58232b1034572e66881069,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611690998.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,L,Pi,7.0,0,2,0,25,416,0.5,endTrial,False
10,5f5823951034572e66881087,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611797049.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,L,C,8.0,0,2,0,56,472,0.5,endTrial,False
11,5f5824031034572e668810ad,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599611907439.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,Pi,C,9.0,0,3,0,31,503,0.5,endTrial,False
12,5f5824771034572e668810c4,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599612023091.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,Pi,L,10.0,0,3,0,100,603,0.75,endTrial,False
13,5f5824e11034572e668810d8,pilot4b,4816-c8353af9-d568-4b5f-afb3-505f27d7ac42,1599612129775.0,3180JW2OT8CI4GFLRS43T4NXYHL5JI,C,L,11.0,0,3,0,68,671,0.85,endTrial,False
0,5f580ca81034572e66880880,pilot4b,5108-ab1ab188-eb12-46f4-9259-bac3a57eeccb,1599605928888.0,3N4BPTXIOCSU0FBIAECN2VFQCOUKUW,vertical,horizontal,,0,practice,1,100,0,0.0,endTrial,True
1,5f580e6e1034572e66880928,pilot4b,5108-ab1ab188-eb12-46f4-9259-bac3a57eeccb,1599606382485.0,3N4BPTXIOCSU0FBIAECN2VFQCOUKUW,L,C,0.0,0,0,1,62,62,0.1,endTrial,False
2,5f5811251034572e66880a80,pilot4b,5108-ab1ab188-eb12-46f4-9259-bac3a57eeccb,1599607077251.0,3N4BPTXIOCSU0FBIAECN2VFQCOUKUW,C,Pi,1.0,0,0,1,62,124,0.2,endTrial,False
3,5f58126b1034572e66880b2c,pilot4b,5108-ab1ab188-eb12-46f4-9259-bac3a57eeccb,1599607403095.0,3N4BPTXIOCSU0FBIAECN2VFQCOUKUW,L,Pi,2.0,0,0,1,68,192,0.3,endTrial,False
4,5f5812e41034572e66880b65,pilot4b,5108-ab1ab188-eb12-46f4-9259-bac3a57eeccb,1599607524928.0,3N4BPTXIOCSU0FBIAECN2VFQCOUKUW,Pi,L,3.0,0,1,1,75,267,0.4,endTrial,False
